Movie_name,Movie_release_date,Ratings,Wikipedia_movie_ID,Movie_box_office_revenue,Nomination,diversity,actor_number
Caddyshack,1980,7.2,217982,39846344.0,False,0.9713475204444818,2
Caddyshack II,1988,3.8,600820,11798302.0,False,1.4782619058470117,3
Cadence,1990,6.5,3389311,,False,0.9713475204444818,2
Cadillac Man,1990,5.7,7003785,27627310.0,False,0.9713475204444818,2
Cadillac Records,2008,7.0,16627853,8880045.0,False,2.810283186513734,6
Caesar and Cleopatra,1945,6.2,1637006,2200000.0,True,0.9713475204444818,2
Caffeine,2006,5.4,3448460,,False,0.9713475204444818,2
Cairo Time,2009,6.6,24449669,1995012.0,False,0.9713475204444818,2
Cake,2005,4.9,3570864,,False,1.4782619058470117,3
Cake: A Wedding Story,2007,6.4,9854621,,False,0.9713475204444818,2
Calcutta Mail,2003,5.7,5309887,,False,0.12022458674074694,3
Calendar Girls,2003,6.9,326982,96542059.0,False,0.18033688011112042,2
California Suite,1978,6.2,7769076,42913571.0,True,2.383850824833045,5
Caligula,1979,5.3,243204,23438120.0,False,0.18033688011112042,2
Call + Response,2008,7.4,19853477,,False,1.4782619058470117,3
Call Me,1988,5.3,12639975,251819.0,False,1.4782619058470117,3
Call Northside 777,1948,7.4,1611590,,False,1.4782619058470117,3
Call of the Wild,2009,5.3,24665904,,False,1.4782619058470117,3
Camelot,1967,6.6,3493076,31102578.0,True,0.12022458674074694,3
Camilla,1994,6.0,22642392,,False,0.633947652638736,3
Camille,1926,5.1,8075960,,True,0.9713475204444818,2
Camille,1936,7.3,8068462,2842000.0,True,0.18033688011112042,2
Camille Claudel,1988,7.3,760738,3331297.0,True,0.18033688011112042,2
Camp Hell,2010,3.4,31802616,,False,0.9713475204444818,2
Can She Bake a Cherry Pie?,1983,5.5,23289657,,False,0.9713475204444818,2
Can't Buy Me Love,1987,6.8,4048011,31623833.0,False,0.9713475204444818,2
Can't Hardly Wait,1998,6.5,475977,25605015.0,False,0.5868128546729793,7
Can't Stop Dancing,1999,4.2,12569658,,False,1.092765960500042,4
Can-Can,1960,6.3,6739487,,True,0.9713475204444818,2
Canadian Bacon,1995,5.9,679577,178104.0,False,0.8548553575682338,5
Candy,1968,5.1,1262718,16408286.0,False,1.5385416516886434,5
Candy,2006,7.2,2511267,,False,0.18033688011112042,2
Candyman,1992,6.7,1256990,25792310.0,False,0.9713475204444818,2
Candyman: Farewell to the Flesh,1995,5.2,5106720,13940383.0,False,0.9713475204444818,2
Cannery Row,1982,6.6,2009848,,False,1.4782619058470117,3
Cannibal Women in the Avocado Jungle of Death,1989,4.8,1846857,,False,0.18033688011112042,2
Cannonball Run II,1984,5.1,583758,28078073.0,False,1.30703262887069,9
Canone Inverso,2000,7.1,25682451,,False,0.633947652638736,3
Cape Fear,1962,7.7,171029,,True,0.633947652638736,3
Cape Fear,1991,7.3,171026,182291969.0,True,0.8548553575682338,5
Capote,2005,7.3,3276167,49233161.0,True,1.092765960500042,4
Capricorn One,1977,6.8,172278,,False,1.4782619058470117,3
Captain America: The First Avenger,2011,6.9,26999426,368608363.0,False,1.092765960500042,4
Captain Blood,1935,7.7,61481,,True,0.633947652638736,3
Captain Corelli's Mandolin,2001,5.9,8401840,62112895.0,False,0.8548553575682338,5
Captain January,1936,7.0,8174590,,False,0.9713475204444818,2
Captain Kidd,1945,6.3,6196919,,True,0.9713475204444818,2
"Captain Newman, M.D.",1963,6.9,1365691,,True,0.633947652638736,3
Captain Ron,1992,5.8,4179081,22518097.0,False,0.9713475204444818,2
Captain from Castile,1947,6.8,12441423,,True,1.4782619058470117,3
Captains Courageous,1937,7.9,4015188,,True,0.633947652638736,3
Captains of the Clouds,1942,6.4,6693390,,True,0.633947652638736,3
Captives,1994,6.2,11358526,,False,0.18033688011112042,2
Car Wash,1976,6.2,1196030,,False,1.092765960500042,4
Caravaggio,1986,6.5,1131046,,False,0.9713475204444818,2
Caravan,1971,6.7,10366448,,False,0.633947652638736,3
Carbine Williams,1952,6.9,2229575,1750000.0,False,0.9713475204444818,2
Career Girls,1997,7.1,3033392,,False,0.9713475204444818,2
Career Opportunities,1991,5.8,3408831,11336986.0,False,0.9713475204444818,2
Carefree,1938,7.0,3981967,1731000.0,True,0.9713475204444818,2
Carlito's Way,1993,7.9,692661,63848322.0,False,1.092765960500042,4
Carman: The Champion,2001,5.3,7751105,,False,0.18033688011112042,2
Carnage,2011,7.1,30885871,27520098.0,False,0.633947652638736,3
Carnal Knowledge,1971,6.9,549949,28623000.0,True,0.4620835257796325,4
Carnival in Costa Rica,1947,5.8,10931728,,False,0.9713475204444818,2
Carny,1980,6.4,15452919,,False,0.9713475204444818,2
Carolina,1934,6.0,9253028,,False,0.633947652638736,3
Carolina,2003,6.1,2886584,,False,0.4620835257796325,4
Caroline at Midnight,1994,4.9,21483521,,False,1.4782619058470117,3
Carpool,1996,5.0,5646957,3325651.0,False,0.633947652638736,3
Carrie,1976,7.4,4899791,33800000.0,True,0.633947652638736,3
Carrie,1976,7.4,4899791,33800000.0,True,0.633947652638736,3
Carriers,2009,6.0,24013376,5802422.0,False,0.9713475204444818,2
Carrington,1995,6.8,3096943,3242342.0,False,0.18033688011112042,2
Cars,2006,7.2,920613,461983149.0,True,0.4217660225178909,10
Cars 2,2011,6.2,16839388,559852396.0,False,1.30703262887069,9
Cartouche,1962,6.5,11490601,,False,0.9713475204444818,2
Casablanca,1942,8.5,57585,3700000.0,True,1.2605435689860718,6
Casanova,2005,6.5,3201442,37691644.0,False,1.5385416516886434,5
Casanova's Big Night,1954,6.7,3823123,,False,0.18033688011112042,2
Casbah,1948,6.0,21772949,,True,0.9713475204444818,2
Case 39,2009,6.2,8896753,13000000.0,False,0.18033688011112042,2
Cash,2007,3.4,8437284,,False,0.4620835257796325,4
Cash McCall,1960,6.3,5454727,,False,0.9713475204444818,2
Cash and Curry,2008,2.5,12769985,,False,0.9713475204444818,2
Casino,1995,8.2,695780,116112375.0,True,0.633947652638736,3
Casino Jack,2010,6.2,27177006,1083683.0,False,0.633947652638736,3
Casino Royale,1967,5.0,2461592,41700000.0,True,0.633947652638736,3
Casino Royale,2006,8.0,930379,596400000.0,True,2.383850824833045,5
Casper,1995,6.2,21132353,287928194.0,False,1.5385416516886434,5
Cast Away,2000,7.8,44501,429632142.0,True,1.9426950408889636,4
Cast a Giant Shadow,1966,6.3,3418900,,False,0.4856737602222409,4
Castle in the Sky,1986,8.0,147697,,False,0.633947652638736,3
Casualties of War,1989,7.1,226682,18671317.0,False,1.4782619058470117,3
Cat Chaser,1989,5.2,23821597,,False,1.4782619058470117,3
Cat People,1982,6.2,1056696,21000000.0,False,0.9713475204444818,2
Cat Run,2011,5.5,32451838,,False,1.5385416516886434,5
Cat on a Hot Tin Roof,1958,7.9,3511234,26355483.0,True,0.18033688011112042,2
Cat's Eye,1985,6.3,533515,13086298.0,False,1.4782619058470117,3
Catacombs,2007,4.5,14536762,,False,0.9713475204444818,2
Catch Me If You Can,2002,8.1,215873,352114312.0,True,0.2946177086188567,6
Catch That Kid,2004,5.2,443917,16930762.0,False,1.4782619058470117,3
Catch and Release,2006,5.9,1587667,16158487.0,False,0.9713475204444818,2
Catch-22,1970,7.1,3628560,,False,0.8548553575682338,5
Catchfire,1990,5.3,3965064,5008276.0,False,0.633947652638736,3
Cats & Dogs,2001,5.2,957792,200687492.0,False,1.062182563250902,7
Cats & Dogs: The Revenge of Kitty Galore,2010,4.4,19554171,112483764.0,False,1.1669254124165225,10
Cats Don't Dance,1997,6.9,668614,3588602.0,False,1.9426950408889636,4
Catwoman,2004,3.4,789903,82102379.0,False,0.4620835257796325,4
Cavedweller,2004,5.6,31093704,,False,1.4782619058470117,3
Caveman,1981,5.8,904125,15965924.0,False,1.9426950408889636,4
Cayo,2005,6.6,10986152,,False,0.9713475204444818,2
Cecil B. Demented,2000,6.3,1039414,1961544.0,False,0.8775019826331378,5
Cedar Rapids,2011,6.3,27652539,6861102.0,False,1.092765960500042,4
Celebrity,1998,6.3,891829,5078660.0,False,0.6114502088735427,7
Celine: Through the Eyes of the World,2010,7.8,25295498,,False,0.9713475204444818,2
Cell 211,2009,7.6,26224240,,False,0.9713475204444818,2
Cellular,2004,6.5,1042309,56422687.0,False,0.6974642862568391,6
Celluloide,1996,6.6,13311145,,False,0.9713475204444818,2
Celos,1999,6.1,10561709,,False,1.4782619058470117,3
Celtic Pride,1996,5.3,476640,9255027.0,False,0.9713475204444818,2
Center Stage,2000,6.7,1425483,26385941.0,False,0.9713475204444818,2
Centurion,2010,6.3,22044760,6168898.0,False,0.4620835257796325,4
Certain Fury,1985,5.3,23922926,,False,0.9713475204444818,2
Chaahat,1996,5.5,8020341,,False,0.4620835257796325,4
Chaalbaaz,2003,5.9,29752356,,False,0.18033688011112042,2
Chain Kulii Ki Main Kulii,2007,5.9,13198624,,False,0.09016844005556021,4
Chain Letter,2010,4.1,27202558,585362.0,False,1.9426950408889636,4
Chain Reaction,1996,5.7,1487312,,False,1.5385416516886434,5
Chain of Command,2000,4.6,5730679,,False,1.4782619058470117,3
Chain of Desire,1992,4.8,24028744,222552.0,False,0.9713475204444818,2
Chain of Fools,2000,6.0,2177168,,False,1.2878179298300028,9
Chained Heat,1983,5.0,16072264,6149983.0,False,0.9713475204444818,2
Chakra,1981,7.0,11704927,,True,0.18033688011112042,2
Chakram,2005,6.1,6102449,,False,0.09016844005556021,4
Chal Chala Chal,2009,4.7,29677803,,False,0.18033688011112042,2
Chal Chalein,2009,6.8,24128069,,False,0.09016844005556021,4
Chala Murari Hero Banne,1977,7.1,20904045,,False,0.18033688011112042,2
Chalet Girl,2011,6.3,30804670,4811510.0,False,1.4782619058470117,3
Chalte Chalte,2003,6.5,1353671,,False,0.9713475204444818,2
Chalti Ka Naam Gaadi,1958,7.9,2557023,,False,1.4782619058470117,3
Chamatkar,1992,6.5,4277421,,False,0.633947652638736,3
Chameli,2003,6.8,427011,,False,0.12022458674074694,3
Chamku,2008,4.5,17257463,,False,0.09016844005556021,4
Champion,2000,4.5,32137084,,True,0.09016844005556021,4
Chance Pe Dance,2010,4.8,24460261,,False,0.18033688011112042,2
Chand Ke Paar Chalo,2006,7.8,8860361,,False,0.18033688011112042,2
Chandni,1989,6.7,4125153,,True,0.633947652638736,3
Chandni Bar,2001,7.6,3817298,,False,0.18033688011112042,2
Chandralekha,1997,7.6,12103218,,False,0.12022458674074694,3
Chandralekha,1998,6.6,24725255,,False,0.12022458674074694,3
Chandramukhi,2005,7.2,1114328,,False,0.06011229337037347,6
Change of Habit,1969,6.0,661723,,False,1.4782619058470117,3
Changeling,2008,7.7,10825132,113020255.0,True,0.09016844005556021,4
Changing Lanes,2002,6.5,1354975,94935764.0,False,1.4782619058470117,3
Channels,2008,3.4,26334484,,False,0.9713475204444818,2
Chaos,2005,6.4,4198361,7000248.0,True,1.092765960500042,4
Chaos,2005,3.2,4198361,7000248.0,True,1.092765960500042,4
Chaplin,1992,7.5,171058,9493259.0,True,0.6114502088735427,7
Chappaqua,1966,6.3,3408887,,False,1.4782619058470117,3
Charade,1963,7.8,899442,13474588.0,True,0.9713475204444818,2
Charade,1963,7.8,899442,13474588.0,True,0.9713475204444818,2
Charades,1998,4.2,23241712,,False,0.9713475204444818,2
Chariots of Fire,1981,7.1,5729,58972904.0,True,0.9713475204444818,2
Charley Moon,1956,5.5,18909960,,False,0.9713475204444818,2
Charley's Aunt,1941,6.8,31844813,,False,1.4782619058470117,3
Charlie Chan in Egypt,1935,6.6,15055389,,False,0.9713475204444818,2
Charlie St. Cloud,2010,6.4,24162851,46090442.0,False,0.8548553575682338,5
Charlie Wilson's War,2007,7.0,3615041,119000410.0,True,0.6974642862568391,6
Charlie and the Chocolate Factory,2005,6.7,1277918,474968763.0,True,1.092765960500042,4
Charlie's Angels,2000,5.6,342692,264105545.0,False,1.2605435689860718,6
Charlie's Angels: Full Throttle,2003,4.9,256337,259175788.0,False,0.9554815751533399,12
Charlotte's Web,2006,6.3,2696891,144877632.0,False,0.8548553575682338,5
Charulata,1964,8.1,1773524,,False,0.18033688011112042,2
Chashme Buddoor,1981,7.9,5249887,,True,0.18033688011112042,2
Chasing Amy,1997,7.2,60293,12021272.0,False,0.8548553575682338,5
Chasing Liberty,2004,6.1,1031573,12313323.0,False,1.4782619058470117,3
Chasing Papi,2003,4.8,3665600,,False,0.723404129961767,6
Chathikkatha Chanthu,2004,7.0,5916068,,False,0.18033688011112042,2
Chato's Land,1972,6.6,17422419,,False,0.18033688011112042,2
Chattanooga Choo Choo,1984,5.0,24981798,,False,0.18033688011112042,2
Chaudhvin Ka Chand,1960,6.9,1167860,,False,1.4782619058470117,3
Che: Part Two,2008,6.8,4806106,,False,1.4782619058470117,3
Cheaper by the Dozen,2003,5.9,456588,190212113.0,False,0.12022458674074694,3
Check and Double Check,1930,4.9,1196169,,False,0.9713475204444818,2
Checking Out,2005,5.9,5157844,,False,1.4782619058470117,3
Cheeni Kum,2007,6.8,5148210,,False,0.09016844005556021,4
Cheenti Cheenti Bang Bang,2008,5.2,33346026,,False,0.12022458674074694,3
Cheerful Weather for the Wedding,2012,5.6,33232280,,False,0.18033688011112042,2
Cheetah,1994,6.1,29650885,,False,0.18033688011112042,2
Chef's Special,2008,6.1,31365129,,False,0.9713475204444818,2
Chehraa,2005,4.3,8056834,,False,0.633947652638736,3
Chehre Pe Chehra,1981,6.4,35879795,,False,0.12022458674074694,3
Chembaruthi,1992,6.3,19601785,,False,0.18033688011112042,2
Chennai Kadhal,2006,3.1,6768398,,False,0.18033688011112042,2
Cherish,2002,6.6,7725336,,False,0.9713475204444818,2
Cherry Crush,2007,5.4,12112395,,False,0.9713475204444818,2
Cheyenne Autumn,1964,6.7,3622471,,True,0.723404129961767,6
Chhodon Naa Yaar,2007,3.8,25918824,,False,0.18033688011112042,2
Chhoti Bahen,1959,6.7,19263230,,True,0.18033688011112042,2
Chicago,2002,7.2,201534,306776732.0,True,0.8513156972920563,9
Chicago 10,2007,7.3,8995859,177490.0,False,1.9426950408889636,4
Chicken Every Sunday,1949,6.4,23561477,,False,0.9713475204444818,2
Chicken Little,2005,5.7,1194084,320432837.0,False,0.8775019826331378,5
Chicken Rice War,2000,6.2,3595407,,False,0.9713475204444818,2
Chicken Run,2000,7.1,284525,224834564.0,False,0.9713475204444818,2
Chicken with Plums,2011,7.0,32898469,,False,0.633947652638736,3
Child's Play,1988,6.7,534792,44196684.0,False,0.9713475204444818,2
Children of Men,2006,7.9,3793631,69959751.0,True,1.4782619058470117,3
Children of the Corn III: Urban Harvest,1995,4.3,2826307,,False,0.633947652638736,3
Children of the Night,1991,4.7,11582801,,False,0.9713475204444818,2
Children of the Revolution,1996,6.3,6040862,,False,0.9713475204444818,2
Children on Their Birthdays,2002,6.3,561350,,False,0.9713475204444818,2
Childstar,2004,6.0,5939156,,False,0.9713475204444818,2
Chill Factor,1999,5.2,14261075,11263966.0,False,0.9713475204444818,2
Chimes at Midnight,1965,7.6,2507217,,False,0.9713475204444818,2
China Gate,1957,6.2,6139424,,False,0.9713475204444818,2
China Gate,1998,6.6,6139398,,False,0.07213475204444818,5
China Girl,1987,6.3,9139772,1262091.0,False,0.9713475204444818,2
China Moon,1994,6.3,8454631,,False,0.9713475204444818,2
China Strike Force,2000,5.3,5758416,,False,1.4782619058470117,3
Chinatown,1974,8.1,68092,29200000.0,True,1.4782619058470117,3
Chinese Box,1997,6.2,406704,,False,1.4782619058470117,3
Chinese Odyssey 2002,2002,7.0,1311117,,False,0.18033688011112042,2
Chingaari,2006,4.8,5989683,,False,0.18033688011112042,2
Chinna,2005,5.1,9667991,,False,0.18033688011112042,2
Chinna Thambi,1991,6.7,19398747,,False,0.18033688011112042,2
Chinna Thambi Periya Thambi,1987,5.9,34977771,,False,0.18033688011112042,2
Chinna Vathiyar,1995,5.7,23948026,,False,0.18033688011112042,2
Chintakayala Ravi,2008,5.6,14823527,,False,0.09016844005556021,4
Chinthavishtayaya Shyamala,1998,8.0,2772247,,False,0.12022458674074694,3
Chirag,1969,6.5,24507654,,False,0.18033688011112042,2
Chirag Kahan Roshni Kahan,1959,7.3,24473060,,False,0.18033688011112042,2
Chirutha,2007,5.3,10189688,,False,0.07213475204444818,5
Chitchor,1976,7.5,3888422,,True,0.18033688011112042,2
Chithram,1988,8.6,2179113,,False,0.12022458674074694,3
Chitty Chitty Bang Bang,1968,6.9,3917873,7800000.0,True,1.4782619058470117,3
Chloe,2009,6.3,25517416,11702642.0,False,0.4620835257796325,4
Chocolat,2000,7.2,1765026,152699946.0,True,0.8775019826331378,5
Chocolate: Deep Dark Secrets,2005,4.8,13687674,,False,0.18033688011112042,2
Choking Man,2006,5.9,13971966,,False,0.9713475204444818,2
Choose Me,1984,6.7,5996352,,False,0.9713475204444818,2
Chor Ho To Aisa,1978,5.3,20904289,,False,0.18033688011112042,2
Chor Machaaye Shor,2002,4.4,10048256,,False,0.36073181766652895,5
Chor Police,1983,6.0,23409969,,False,0.18033688011112042,2
Chords of Fame,1984,8.7,27806940,,False,0.9713475204444818,2
Chori Chori,1956,7.2,5243411,,False,0.9713475204444818,2
Chori Chori,2003,4.8,5306078,,False,0.18033688011112042,2
Chori Chori Chupke Chupke,2001,5.5,1325092,,False,0.18033688011112042,2
Chota Mumbai,2007,7.0,7597656,,False,0.18033688011112042,2
Chouchou,2003,4.7,20744759,,False,0.9713475204444818,2
Chowringhee,1968,7.7,15790575,,False,0.18033688011112042,2
Christmas Carol: The Movie,2001,5.3,2502393,,False,0.633947652638736,3
Christmas with the Kranks,2004,5.5,1238514,96572480.0,False,0.633947652638736,3
Christopher Columbus: The Discovery,1992,4.4,5375472,,False,1.5385416516886434,5
Chromophobia,2005,6.1,6483271,,False,0.633947652638736,3
Chronic Bachelor,2003,6.6,7450532,,False,0.12022458674074694,3
Chronicle of a Death Foretold,1987,6.6,15187505,,False,0.9713475204444818,2
Chrysalis,2007,5.4,13582675,,False,0.18033688011112042,2
Chrystal,2004,6.5,26156614,80858.0,False,1.4782619058470117,3
Chu Chu and the Philly Flash,1981,4.2,6057135,,False,1.092765960500042,4
Chump Change,2000,5.6,1623441,,False,0.633947652638736,3
Chungking Express,1994,8.0,213471,600200.0,False,0.12022458674074694,3
Chup Chup Ke,2006,7.0,5341795,,False,0.09016844005556021,4
Chupke Chupke,1975,8.3,4569027,,False,0.12022458674074694,3
Churchill: The Hollywood Years,2004,4.9,974374,,False,0.9713475204444818,2
Cimarron,1960,6.4,2411065,,True,0.633947652638736,3
Cimarron,1960,6.4,2411065,,True,0.633947652638736,3
Cinderella Liberty,1973,6.7,225473,,True,0.9713475204444818,2
Cinderella Man,2005,8.0,1424754,108539911.0,True,1.5385416516886434,5
Cinderfella,1960,5.9,3373525,,False,0.9713475204444818,2
Circle of Friends,1995,6.6,17998525,23397365.0,False,0.633947652638736,3
Circle of Iron,1978,5.7,17842609,,False,0.9713475204444818,2
Circus,2000,5.5,906737,,False,1.092765960500042,4
Circus World,1964,6.1,4960924,,False,0.18033688011112042,2
Cirque du Freak: The Vampire's Assistant,2009,5.8,14421091,39102650.0,False,1.9718967441318,6
Citizen,2001,7.2,6701429,,False,0.12022458674074694,3
Citizen Ruth,1996,7.0,1181830,285112.0,False,0.18033688011112042,2
City Hall,1996,6.2,1031157,20340204.0,False,0.3856340676232596,5
City Heat,1984,5.5,3461278,38300000.0,False,1.4782619058470117,3
City Hunter,1993,6.3,4844617,,False,0.18033688011112042,2
City Island,2009,7.3,22536936,7875862.0,False,0.9713475204444818,2
City Slickers,1991,6.8,352455,179033791.0,True,0.8548553575682338,5
City Slickers II: The Legend of Curly's Gold,1994,5.6,3084955,43622150.0,False,0.633947652638736,3
City by the Sea,2002,6.1,3698195,29413966.0,False,1.092765960500042,4
City for Conquest,1940,7.2,14224022,,False,0.9713475204444818,2
City of Angels,1998,6.7,159171,198685114.0,False,0.8548553575682338,5
City of Ember,2008,6.4,11845883,17929684.0,False,0.9713475204444818,2
City of God,2011,7.1,29816420,,True,0.18033688011112042,2
City of Hope,1991,7.2,10479762,,False,1.4782619058470117,3
City of Industry,1997,6.1,5733528,,False,0.7391309529235058,6
City of Joy,1992,6.5,9538297,,False,0.18033688011112042,2
City of the Living Dead,1980,6.2,4390553,,False,0.9713475204444818,2
City on Fire,1979,4.4,4301557,784181.0,False,0.9713475204444818,2
Claire Dolan,1998,6.7,24505170,,False,0.9713475204444818,2
Clara's Heart,1988,6.1,2058829,5194491.0,False,0.9713475204444818,2
Clash by Night,1952,7.0,2194915,1500000.0,False,0.18033688011112042,2
Clash of the Titans,1981,6.9,948548,41000000.0,False,0.4620835257796325,4
Clash of the Titans,2010,5.8,22358819,493214993.0,False,0.8548553575682338,5
Class,1983,6.0,358243,,False,1.092765960500042,4
Class Act,1992,6.1,1480608,13272113.0,False,0.9713475204444818,2
Class Action,1991,6.4,448331,28277918.0,False,0.633947652638736,3
Classic Dance of Love,2005,5.0,24165554,,False,0.12022458674074694,3
Claudine's Return,1998,3.9,3821356,,False,0.9713475204444818,2
Clay Pigeons,1998,6.6,6014292,1794086.0,False,1.4782619058470117,3
Clean,2004,6.8,1053502,,False,1.4782619058470117,3
Clean,2004,5.2,1053502,,False,1.4782619058470117,3
Clean Slate,1994,5.7,4743333,7355425.0,True,1.4782619058470117,3
Clean and Sober,1988,6.7,2244939,8674093.0,False,0.633947652638736,3
Clear and Present Danger,1994,6.9,1617626,215887717.0,True,0.6974642862568391,6
Cleopatra,1963,7.0,4954774,57777778.0,True,1.092765960500042,4
Cleopatra,1963,7.0,4954774,57777778.0,True,1.092765960500042,4
Cleopatra Jones,1973,5.9,2223425,,False,0.9713475204444818,2
Clerks II,2006,7.3,1283050,26983776.0,False,1.2605435689860718,6
Click,2006,6.4,2864621,237681299.0,True,1.2815126662683904,6
Cliffhanger,1993,6.5,746845,255325036.0,True,0.633947652638736,3
Clifford,1994,5.5,3325355,7411659.0,False,0.633947652638736,3
Clifford's Really Big Movie,2004,5.4,4835894,3255426.0,False,0.633947652638736,3
Clive of India,1935,6.2,7322415,,False,0.9713475204444818,2
Clockers,1995,6.9,4403560,,False,0.9713475204444818,2
Clockstoppers,2002,5.2,1395159,38793283.0,False,0.9713475204444818,2
Clockwatchers,1997,6.6,972816,,False,1.4782619058470117,3
Close Encounters of the Third Kind,1977,7.6,146236,337700000.0,True,0.9713475204444818,2
Close to You,2006,6.7,13269855,,False,0.18033688011112042,2
Closer,2004,7.2,1162528,115505027.0,True,1.4782619058470117,3
Closing the Ring,2007,6.4,5894429,,False,0.633947652638736,3
Cloud 9,2006,4.2,30050508,,False,1.9426950408889636,4
Cloud Atlas,2012,7.4,31232694,12161038.0,False,1.5385416516886434,5
Cloudburst,2011,7.2,33140918,,False,0.9713475204444818,2
Club Dread,2004,5.7,3230282,7565807.0,False,0.9713475204444818,2
Club Fed,1990,3.3,26334230,2400000.0,False,0.9713475204444818,2
Club Paradise,1986,5.1,4091681,12308521.0,False,1.9426950408889636,4
Clue,1985,7.3,67371,14643997.0,False,1.4782619058470117,3
Clueless,1995,6.9,105872,56631572.0,False,1.092765960500042,4
Co-Ed Fever,1980,5.9,4838011,,False,1.9426950408889636,4
Coach Carter,2005,7.3,1377427,76669806.0,False,0.9713475204444818,2
Coast to Coast,1980,5.1,7893193,,False,0.9713475204444818,2
Cobra Woman,1944,5.7,4848015,,False,0.9713475204444818,2
Cocaine Wars,1985,4.3,9231856,,False,0.9713475204444818,2
Cocoon,1985,6.7,931949,85313124.0,True,0.9713475204444818,2
Cocoon: The Return,1988,5.4,931950,18924919.0,False,0.9713475204444818,2
Code Name: Emerald,1985,5.9,17796380,,False,0.18033688011112042,2
Code Name: The Cleaner,2007,4.6,2866230,10337477.0,False,0.633947652638736,3
Code of Silence,1985,6.0,5430789,,False,0.633947652638736,3
Coffee and Cigarettes,2003,7.0,1127059,,False,1.2815126662683904,6
Coffy,1973,6.8,2066600,,False,0.9713475204444818,2
Cold Creek Manor,2003,5.0,1388981,29119434.0,False,1.092765960500042,4
Cold Mountain,2003,7.2,461364,173013509.0,True,1.1574893186394792,10
Cold Souls,2009,6.4,23320544,1023416.0,False,1.9426950408889636,4
Cold Steel,1987,4.6,12230524,,False,1.4782619058470117,3
Cold Sweat,1970,5.7,29823745,,False,0.9713475204444818,2
Cold Sweat,1993,4.6,22781736,,False,0.9713475204444818,2
Cold Turkey,1971,6.6,8417013,11000000.0,False,0.18033688011112042,2
Colin Fitz Lives!,1997,5.5,17554197,,False,0.18033688011112042,2
Collaborator,2011,6.0,29638576,,False,0.633947652638736,3
Collateral,2004,7.5,826409,217764291.0,True,1.9718967441318,6
Collateral Damage,2002,5.5,33887035,78382433.0,False,1.9426950408889636,4
College,2008,4.6,9980905,5629618.0,False,1.4782619058470117,3
College Humor,1933,5.9,9122363,,False,0.9713475204444818,2
College Road Trip,2008,4.3,10133100,,False,0.8548553575682338,5
College Swing,1938,6.0,12897281,,False,0.9713475204444818,2
Collision Course,1989,4.7,4402502,,False,1.092765960500042,4
Colombiana,2011,6.4,28763446,60965854.0,False,2.383850824833045,5
Color Me Kubrick,2005,6.1,2591597,,False,0.9713475204444818,2
Color of Night,1994,5.2,2569417,19750470.0,False,0.633947652638736,3
Color of the Cross,2006,2.9,6537778,85802.0,False,1.4782619058470117,3
Colors,1988,6.7,2138170,46616067.0,False,1.4782619058470117,3
Colors,2009,3.0,26587817,,False,0.18033688011112042,2
Columbus Day,2008,5.2,19502184,,False,0.633947652638736,3
Coma,1978,6.9,1796156,50000000.0,False,0.9713475204444818,2
Come Live with Me,1941,7.0,23118238,,False,0.18033688011112042,2
Come See the Paradise,1990,6.7,3274071,947306.0,False,1.4782619058470117,3
Come September,1961,6.9,7543423,,False,0.9713475204444818,2
Comfortably Numb,1995,4.3,24166571,,False,1.4782619058470117,3
Comic Book Confidential,1988,7.0,3284613,,False,0.9713475204444818,2
Coming Home,1978,7.3,103011,32653905.0,True,1.4782619058470117,3
Commando,1985,6.7,230483,58491000.0,False,1.9426950408889636,4
Commando,1988,4.6,29540683,,False,0.09016844005556021,4
Committed,2000,5.1,1432870,,False,1.2605435689860718,6
Company,2002,8.0,1712875,,True,0.09016844005556021,4
Company Business,1991,5.7,23531909,,False,0.9713475204444818,2
Company Man,2000,5.2,17595071,146193.0,False,0.3856340676232596,5
Compañeros,1970,7.2,8649132,,False,0.9713475204444818,2
Complicity,2000,5.8,3869044,,False,0.18033688011112042,2
Compromising Positions,1985,5.9,6028806,12531831.0,False,0.18033688011112042,2
Comrades,1986,7.3,29108355,,False,0.18033688011112042,2
Comrades: Almost a Love Story,1996,8.1,4866746,,False,0.9713475204444818,2
Con Air,1997,6.9,559847,224012234.0,True,1.8228677263145343,9
Conan the Barbarian,1982,6.9,3444797,100000000.0,False,0.8775019826331378,5
Conan the Barbarian,2011,5.2,26466092,48795021.0,False,2.810283186513734,6
Conan the Destroyer,1984,5.9,1024501,31042035.0,False,1.2815126662683904,6
Conduct Unbecoming,1975,6.5,17475150,,False,0.18033688011112042,2
Coneheads,1993,5.4,1812216,21274717.0,False,0.8548553575682338,5
Coney Island,1943,6.3,7511763,3500000.0,True,0.9713475204444818,2
Confess,2005,4.7,12592136,,False,1.4782619058470117,3
Confession of Pain,2006,6.5,8590196,,False,0.18033688011112042,2
Confessions of a Dangerous Mind,2002,7.0,945305,33013805.0,False,0.2946177086188567,6
Confessions of a Pit Fighter,2005,4.2,12226500,,False,1.4782619058470117,3
Confessions of a Shopaholic,2009,5.8,17112291,108333222.0,False,0.8548553575682338,5
Confessions of a Teenage Drama Queen,2004,4.7,474527,33051296.0,False,0.633947652638736,3
Confidence,2003,6.6,3159121,,True,1.1029988897815144,7
Confidential Agent,1945,6.5,8703251,,False,0.633947652638736,3
